Column1,listing_id,id,date,reviewer_id,reviewer_name,comments,length,language,compound,neg,neu,pos,English
23200,18755310,315097167,"28,08,18",180112104,Churchill,Respond fast comfy bed clean room and a very friendly family They make you feel as if you are at your own home,114,en,0.7346,0,0.772,0.228,
26391,31532719,533606286,"22,09,19",165909762,Ilyes,Great place highly recommended The location is close to mrt station and various businesses aroundCatherine responses were quick,134,en,0.7346,0,0.721,0.279,
3369,33111029,474154796,"23,06,19",258716997,Oentung,Nice place and kind host,24,en,0.7351,0,0.326,0.674,
4507,5185612,505924168,"10,08,19",144117034,Alencius,Good place and comfortable,29,en,0.7351,0,0.244,0.756,
5561,16618127,136036275,"07,03,17",115618225,Nelson,Good apartment and cheap in prize,33,en,0.7351,0,0.392,0.608,
5746,33828837,533063274,"21,09,19",272938042,Jonathan,good and comfortable place to stay,34,en,0.7351,0,0.392,0.608,
5983,33792104,520085468,"30,08,19",237784848,Chenchen,A good location and worth the value,35,en,0.7351,0,0.357,0.643,
6353,5377148,126078223,"08,01,17",96628969,Jen,Good access to MRT Pleasant staff,36,en,0.7351,0,0.392,0.608,
6396,34288179,545256832,"12,10,19",210049280,Tania,Thank you for the excellent services,37,en,0.7351,0,0.392,0.608,
6469,29113636,351463636,"23,11,18",224421815,Rastina,A comfortable  and good place to stay,37,en,0.7351,0,0.446,0.554,
6854,8330622,277719015,"17,06,18",17546210,Justin,Hassle free check in Good location too,39,en,0.7351,0,0.446,0.554,
7034,27615107,341062135,"26,10,18",31367156,Joel,lovely accommodation and value for money,40,en,0.7351,0,0.392,0.608,
8068,12455215,326687511,"23,09,18",216504219,ChaiLee,Had a pleasant stay there Good hospitality,44,en,0.7351,0,0.446,0.554,
10653,11747584,172151109,"20,07,17",6296234,Dominique,A well appointed apartment with great access to the pool,56,en,0.7351,0,0.563,0.437,
11361,10848771,326707652,"23,09,18",23254403,Fu Yong,An easily accessible quiet place in a lovely neighbourhood,59,en,0.7351,0,0.53,0.47,
11592,15536743,116833691,"03,12,16",1006127,Stephan,I had a pleasant stay Everything worked seamlessly Thanks,60,en,0.7351,0,0.53,0.47,
12236,7054222,337898778,"18,10,18",33217036,Mirza,Excellent by all means would recommend this place to everyone,63,en,0.7351,0,0.563,0.437,
12746,21629960,403901709,"22,01,19",20643782,Joel Mislav,A cheap hostel to spend a night Perfectly fulfills its purpose,65,en,0.7351,0,0.592,0.408,
13109,34354471,530596548,"16,09,19",289732376,Myeongjin,Everything was perfect and thank you Im willing to visit again,67,en,0.7351,0,0.592,0.408,
13775,14170922,176875816,"01,08,17",122109825,Ineng,Thanks Shai My sister and d kids had a comfortable stay at your place,70,en,0.7351,0,0.659,0.341,
13622,12805743,547804798,"16,10,19",54811197,Charmaine,Its my third stay with Shu and it was wonderful as always Thank you,70,en,0.7351,0,0.659,0.341,
17312,11228389,249263782,"02,04,18",168793601,Sharon,Its a comfortable place to live in Easy to get to the city center or anywhere by bus,87,en,0.7351,0,0.721,0.279,
17995,9802857,204825256,"20,10,17",11073757,Phil,Well located apartment that is a great alternative to a hotel for 2 couples or a family,88,en,0.7351,0,0.708,0.292,
18592,10299900,293243437,"20,07,18",725741,Stuart Andrew,Enjoyed the stay and place is as shown easy to use and host answers question promptly,89,en,0.7351,0,0.693,0.307,
19240,34870345,554814655,"27,10,19",296439606,Bede,Lina is a great host Her place is well positioned close to the airport and public transport,93,en,0.7351,0,0.708,0.292,
20269,2129215,120109573,"07,12,16",31044310,Zulhermen,it is perfect for staying in the apartment all we needed was available Thank you so much shirley,98,en,0.7351,0,0.721,0.279,
22664,18755310,446162329,"01,05,19",124646807,Debora,It is a perfect place if you have to catch a flight at Changi I like the cleanliness and the room is spacious,111,en,0.7351,0,0.772,0.228,
22667,12484261,532506549,"20,09,19",243409886,志春,The room was clean and as shown in the photoThe response was quick so I was able to stay with peace of mind,111,en,0.7351,0,0.772,0.228,
25991,27501982,319255095,"06,09,18",44641779,Sujit Kumar,I had an excellent time at the house thank you so much for your generositythe place was nearby the MRT and large and spacious area,132,en,0.7351,0,0.788,0.212,
28689,21037382,225950311,"08,01,18",67543454,Felicia,Place is lovely although it is in an old building Would gladly stay again if not for the cigarette smoke for which we had to keep the windows open,148,en,0.7351,0,0.813,0.187,
29073,18450908,602476095,"07,02,20",128730859,Irene,Justin thank you very much for your hospitality for detailed information you gave me to find your home Anabel was wonderful  send my regards to her,151,en,0.7351,0,0.795,0.205,
29561,6485145,183329483,"17,08,17",22747869,Mary,This is a comfortable room for 3 people The residence is nearby eateries and train station which is always a plus for exploring Singapore Thanks Alvin,154,en,0.7351,0,0.795,0.205,
29673,26309079,445783136,"30,04,19",20287502,Louise & Simon,Great location  space Weekends are noisy being on Club Street so bring ear plugs MRTs are nice  close bySlight issue with fliesmidgies in shower,155,en,0.7351,0.057,0.709,0.233,
31441,13377049,620384783,"22,03,20",36286839,Hazel,Clean and great location about 5 minutes walk to the MRT and a few MRT stops away from CBD Check in was a breeze and Ruth was very prompt in replying to any queries,167,en,0.7351,0.041,0.787,0.173,
33463,21415749,569894580,"28,11,19",86302720,Pratik,This place is amazing if youre in Singapore for a short stay and just need a place to crash Bugis station nearby is great for transportation connection and there is plenty of food,182,en,0.7351,0.067,0.739,0.195,
33962,18452331,259406636,"01,05,18",170941204,Ryan,Great location with a couple of eataries nearby Room was quiet and aircon was working well However drainage of shower room was slow and the floors were always flooded after a shower,185,en,0.7351,0,0.829,0.171,
43021,19273088,434557792,"08,04,19",83874048,Kyungdeok,The house contains nice amenities that guests need and there is a nice swimming pool outside  It is bit smaller than I expected and there was not enough space to unpack my luggageThe location is considered nice since bus stop and metro station are nearby,267,en,0.7351,0.043,0.795,0.163,
44182,19236258,520149609,"30,08,19",36515292,April,This is the second time Ive stayed at Shus and like he fits time it was a perfect hub for our food explorations Its in a good area handy to the metro but quiet and spacious and stylish Dont forget to check out Shus resaturant recommendations  they havent let us down yet,280,en,0.7351,0,0.836,0.164,
47027,10381460,239736202,"03,03,18",46324586,Mabel,Darrick is responsive in all the queries and requeststhough they are strict on time no early checkins and late checkoutsroom is clean and appliances is all Website hidden by Airbnb thing we suggest to have cable channels for HBO and other english moviesdefinitely well book again if well come back to SG,318,en,0.7351,0.038,0.802,0.16,
20568,19416540,546757761,"14,10,19",264441545,Yeni,You can feel that you are the real residents here  The place is so nice  Mike also helps us alot,100,en,0.7365,0,0.743,0.257,
25012,14245740,207342957,"29,10,17",10661488,Reny,Its truly a home away from home Beatrice is a quick response and helpful host You wont feel homesick when staying here,126,en,0.7366,0,0.725,0.275,
44163,3753251,171195998,"17,07,17",6432532,Rey,great penthouse that is near major train stations along orchard roadthe place can get too hot because of the wraparound windows but the two ac units helped a bit they also cleaned the room and replaced our towels even for a short stay would highly recommend darricks place,280,en,0.7383,0,0.881,0.119,
44540,25980558,570241894,"29,11,19",227031197,Deborah,Great location and was quiet despite being on Club Street with bars restaurants nearby  Cooking facilities very basic  just 2 ring hob  no microwave or  oven but loads eating places nearby  We used MRT transport  to get around   very easy to usenavigate and 2 stations nearby,285,en,0.7383,0.031,0.836,0.133,
9785,21287064,285863635,"05,07,18",192268067,Stephnie Yin Yin,the location is so great and near by have many shop,52,en,0.7384,0,0.656,0.344,
19354,4730292,65111610,"10,03,16",23720109,Veronica,Sue handled my arrival so well Room was cleaned and helper was well briefed on my arrival,93,en,0.7384,0,0.659,0.341,
5683,36813787,531643872,"18,09,19",34890384,승철,Highly recommend very good price,34,en,0.7391,0,0.324,0.676,
12720,3479493,38065745,"12,07,15",37740621,SeonJu,the receptionist is kind close to the station overall not bad,65,en,0.7391,0,0.59,0.41,
10092,21415749,564107457,"15,11,19",90852294,Linda,Very cosy in the cube and very nice breakfast Thanks,53,en,0.7397,0,0.561,0.439,
14535,38611050,571139921,"30,11,19",48455915,Ellen,This house is very clean and sweet And the location is very close to MRT,74,en,0.7397,0,0.675,0.325,
21957,10367479,150713548,"08,05,17",116178643,Alex,The apartment is very conveniently located next to the MRT and the hosts are very friendly and responsive,107,en,0.7397,0,0.719,0.281,
19529,11380721,480528220,"03,07,19",108696612,Dhania,fully equipped amenities enjoyed our short stay therewould definitely come again thnk you,94,en,0.7402,0,0.637,0.363,
30038,20207839,225297017,"06,01,18",23276777,Joe,Exactly as advertised Hasslefree communications checkin and checkout Stylishly decorated Clean and quiet Couldnt ask for more Book with confidence,157,en,0.7402,0,0.742,0.258,
37228,4138944,595819757,"20,01,20",46340679,Wei,The hostess is kind and easygoing The complex is located near to Stevens MRT and good for transportation The apartment has two big windows  without protection safety nets Not suitable for families with kids,211,en,0.7405,0.057,0.733,0.21,
16762,8829303,503936284,"07,08,19",262838838,Nicole,Very good location food outside just around quite place Pool on the roof very nice,85,en,0.742,0,0.674,0.326,
22244,13066336,124439636,"01,01,17",30506072,Peiying,Very good place and location Ruth is very helpful answering our questions and arrangements  before the trip,109,en,0.742,0,0.705,0.295,
10275,9980935,163216798,"24,06,17",135948353,Xiaoyun,Anthony is very friendly and it was a nice experience,54,en,0.7425,0,0.56,0.44,
22529,15536743,193012658,"12,09,17",56375357,Anthony,I really appreciated Lees answering of my many precheck in questions and Arifs help during our stay there,110,en,0.7425,0,0.718,0.282,
36523,16584402,269798513,"28,05,18",49864107,Tika,Thank you for having us stayed at your place It is a very strategic and accessible The room is spacious and a very clean although the AC was not cold Yet overall it is recommended for group travellers,205,en,0.7425,0,0.828,0.172,
41373,8355844,201795735,"09,10,17",54674036,Pranay,Location very good 15 mins from Holland Village MRTRoom and house Average could be made dust free and cleanInfrastructure Very old things in the housethe blinds are old fashioned and difficult to close the fan and AC make noise sometimes,249,en,0.7425,0.053,0.761,0.186,
